$ mtl, no adv

Epoch 60 imdb 0.15 0.95 0.9000 sem 0.48 0.90 0.7836 time 64.93
Epoch 61 imdb 0.15 0.95 0.8600 sem 0.48 0.90 0.7840 time 64.57
Epoch 62 imdb 0.15 0.95 0.8900 sem 0.47 0.90 0.7810 time 64.67
Epoch 63 imdb 0.15 0.95 0.9300 sem 0.47 0.90 0.7851 time 64.77
Epoch 64 imdb 0.14 0.95 0.8700 sem 0.46 0.91 0.7840 time 64.65
Epoch 65 imdb 0.14 0.95 0.9600 sem 0.46 0.91 0.7862 time 64.77
Epoch 66 imdb 0.14 0.95 0.9300 sem 0.45 0.91 0.7858 time 64.95
Epoch 67 imdb 0.14 0.95 0.8900 sem 0.44 0.91 0.7884 time 65.04
Epoch 68 imdb 0.14 0.95 0.9100 sem 0.45 0.91 0.7803 time 64.86
Epoch 69 imdb 0.14 0.95 0.9200 sem 0.43 0.92 0.7884 time 65.00
Epoch 70 imdb 0.14 0.95 0.8400 sem 0.44 0.91 0.7836 time 64.82
Epoch 71 imdb 0.14 0.95 0.9300 sem 0.44 0.91 0.7847 time 65.00
Epoch 72 imdb 0.14 0.95 0.9400 sem 0.42 0.92 0.7865 time 64.70
Epoch 73 imdb 0.13 0.95 0.8900 sem 0.42 0.92 0.7869 time 64.64
Epoch 74 imdb 0.14 0.95 0.8600 sem 0.42 0.92 0.7858 time 64.85
Epoch 75 imdb 0.13 0.95 0.9500 sem 0.42 0.92 0.7880 time 64.86
Epoch 76 imdb 0.13 0.96 0.9000 sem 0.41 0.92 0.7887 time 64.88
Epoch 77 imdb 0.13 0.95 0.9300 sem 0.41 0.92 0.7887 time 65.02
Epoch 78 imdb 0.13 0.95 0.9400 sem 0.41 0.93 0.7817 time 64.80
Epoch 79 imdb 0.13 0.96 0.9000 sem 0.40 0.92 0.7821 time 64.47
Epoch 80 imdb 0.13 0.96 0.9900 sem 0.41 0.92 0.7880 time 64.50
Epoch 81 imdb 0.13 0.96 0.9200 sem 0.39 0.93 0.7851 time 64.69
Epoch 82 imdb 0.13 0.96 0.9100 sem 0.40 0.93 0.7909 time 65.35
Epoch 83 imdb 0.13 0.96 0.9100 sem 0.39 0.93 0.7876 time 66.39
Epoch 84 imdb 0.13 0.95 0.8400 sem 0.39 0.93 0.7851 time 64.63
Epoch 85 imdb 0.13 0.96 0.8500 sem 0.38 0.93 0.7921 time 64.45
Epoch 86 imdb 0.13 0.96 0.9200 sem 0.39 0.93 0.7876 time 65.93
Epoch 87 imdb 0.13 0.96 0.9300 sem 0.38 0.93 0.7884 time 64.78
Epoch 88 imdb 0.12 0.96 0.8400 sem 0.38 0.93 0.7876 time 64.98
Epoch 89 imdb 0.13 0.96 0.8800 sem 0.38 0.93 0.7884 time 64.99
Epoch 90 imdb 0.12 0.96 0.9200 sem 0.37 0.93 0.7909 time 65.23
Epoch 91 imdb 0.13 0.96 0.9400 sem 0.37 0.93 0.7906 time 64.92
Epoch 92 imdb 0.12 0.96 0.8900 sem 0.37 0.93 0.7891 time 64.85
Epoch 93 imdb 0.12 0.96 0.8800 sem 0.37 0.93 0.7898 time 64.46
Epoch 94 imdb 0.12 0.96 0.9000 sem 0.35 0.94 0.7884 time 64.93
Epoch 95 imdb 0.12 0.96 0.8900 sem 0.36 0.93 0.7843 time 64.85
Epoch 96 imdb 0.12 0.96 0.8700 sem 0.35 0.94 0.7840 time 64.74
Epoch 97 imdb 0.12 0.96 0.9000 sem 0.36 0.93 0.7880 time 65.10
Epoch 98 imdb 0.12 0.96 0.9100 sem 0.35 0.94 0.7876 time 64.92
Epoch 99 imdb 0.12 0.96 0.9000 sem 0.35 0.94 0.7898 time 64.51
Epoch 100 imdb 0.13 0.96 0.9300 sem 0.36 0.93 0.7873 time 64.66
Epoch 101 imdb 0.11 0.96 0.9400 sem 0.35 0.94 0.7862 time 64.93
Epoch 102 imdb 0.11 0.96 0.8900 sem 0.35 0.94 0.7887 time 64.63
